customer_id,location,service_plan,data_usage,call_duration,complaints,churn
534479,Bhaktapur,Standard,5.86,55,3,1
824129,Bhaktapur,Basic,2.65,519,2,1
351986,Biratnagar,Basic,8.66,11,4,1
491077,Bhaktapur,Standard,8.77,79,2,0
816722,Dharan,Premium,6.48,581,2,1
781041,Biratnagar,Standard,4.24,101,2,1
643178,Lalitpur,Premium,6.52,66,2,0
270464,Lalitpur,Basic,0.3,512,0,0
335288,Kathmandu,Premium,8.47,226,1,1
581411,Dharan,Basic,8.62,357,3,0
719797,Bhaktapur,Basic,6.72,255,5,1
660112,Lalitpur,Basic,4.23,416,5,1
799929,Dharan,Standard,6.09,283,2,0
979290,Biratnagar,Premium,3.6,511,1,1
582679,Butwal,Basic,1.91,426,1,1
742431,Kathmandu,Premium,3.76,550,2,0
361658,Biratnagar,Premium,3.01,291,2,0
603206,Dharan,Premium,6.61,268,1,1
322534,Kathmandu,Basic,9.77,481,5,1
270530,Bhaktapur,Premium,5.49,25,0,1
199536,Bhaktapur,Premium,9.31,327,2,0
809034,Kathmandu,Premium,6.69,588,1,0
891278,Pokhara,Standard,8.12,418,2,0
557760,Biratnagar,Basic,7.25,127,3,0
296160,Butwal,Basic,3.45,297,0,0
703843,Dharan,Standard,8.87,599,4,1
514267,Pokhara,Premium,8.1,330,5,1
980255,Pokhara,Standard,7.11,41,2,0
649176,Biratnagar,Premium,6.28,154,0,1
983734,Bhaktapur,Basic,3.56,386,0,0
617896,Dharan,Standard,1.25,451,5,1
114457,Dharan,Standard,6.67,345,2,0
637505,Biratnagar,Premium,5.69,509,3,1
532690,Lalitpur,Premium,2.16,398,3,1
309546,Butwal,Premium,4.53,587,1,1
348823,Pokhara,Standard,9.57,159,5,0
461195,Biratnagar,Premium,8.22,157,4,0
417814,Butwal,Standard,8.53,215,2,0
542828,Dharan,Premium,3.76,95,4,0
989141,Dharan,Basic,3.13,333,2,0
495567,Pokhara,Standard,1.74,594,2,1
748260,Biratnagar,Basic,3.46,182,0,1
493607,Kathmandu,Standard,2.09,134,0,0
218639,Pokhara,Standard,1.42,310,4,1
746449,Biratnagar,Premium,5.62,235,0,0
955791,Bhaktapur,Standard,8.81,475,5,1
455876,Dharan,Premium,2.22,533,1,1
245829,Lalitpur,Premium,2.84,512,1,1
706559,Dharan,Premium,5.89,135,3,0
884480,Lalitpur,Standard,2.47,190,1,0
176739,Dharan,Standard,9.27,326,0,0
240361,Lalitpur,Premium,0.6,486,5,1
273739,Butwal,Standard,3.78,499,1,1
136323,Butwal,Standard,3.23,457,2,1
337567,Dharan,Premium,8.88,205,3,1
185252,Bhaktapur,Premium,8.76,135,5,1
654065,Kathmandu,Premium,0.64,478,1,1
730236,Butwal,Basic,2.75,332,0,0
673289,Dharan,Premium,0.97,395,1,0
331056,Biratnagar,Standard,6.62,537,5,1
255457,Biratnagar,Premium,0.34,559,4,1
602285,Dharan,Basic,9.06,226,5,1
455336,Lalitpur,Premium,9.97,599,4,1
903280,Bhaktapur,Basic,6.31,140,2,1
755667,Butwal,Premium,1.53,207,5,0
414086,Kathmandu,Basic,6.04,514,5,0
460789,Pokhara,Premium,8.42,440,2,0
128026,Kathmandu,Premium,6.55,131,4,0
372124,Kathmandu,Premium,5.77,222,4,0
326074,Biratnagar,Basic,7.84,128,1,1
676140,Biratnagar,Premium,5.22,19,4,1
930492,Butwal,Standard,4.55,357,2,0
775585,Dharan,Premium,4.8,46,0,1
781627,Lalitpur,Basic,1.12,212,5,0
979991,Dharan,Standard,5.7,368,0,1
877512,Biratnagar,Premium,3.8,391,4,0
853243,Bhaktapur,Premium,6.41,194,2,1
707619,Biratnagar,Basic,0.13,134,1,1
739947,Bhaktapur,Premium,7.46,169,0,1
523257,Kathmandu,Premium,4.38,192,4,1
709921,Dharan,Premium,5.99,143,4,0
949643,Pokhara,Basic,6.18,154,5,1
329931,Pokhara,Standard,4.17,98,3,0
351673,Butwal,Basic,0.74,257,3,0
984599,Dharan,Basic,2.61,61,1,0
353520,Lalitpur,Basic,1.45,347,3,1
284773,Dharan,Basic,9.64,178,0,1
613664,Dharan,Basic,4.3,151,1,1
830128,Kathmandu,Basic,4.46,420,3,1
823470,Lalitpur,Premium,1.04,370,5,1
882017,Pokhara,Basic,1.57,400,1,0
860417,Lalitpur,Premium,1.52,407,4,1
525130,Lalitpur,Premium,3.37,105,4,1
406767,Pokhara,Standard,0.4,386,2,1
599758,Dharan,Basic,5.89,200,4,0
583467,Butwal,Standard,7.56,439,3,0
584400,Dharan,Basic,4.86,271,5,1
446011,Dharan,Standard,7.88,535,0,1
476700,Dharan,Premium,5.24,42,2,0
613262,Kathmandu,Premium,5.76,462,4,0
949710,Kathmandu,Basic,6.34,79,1,0
550176,Lalitpur,Premium,5.37,550,1,0
591031,Bhaktapur,Basic,3.97,512,1,0
606225,Dharan,Basic,1.28,543,1,0
398409,Bhaktapur,Premium,1.32,34,0,1
583250,Biratnagar,Basic,2.09,355,3,0
946155,Dharan,Basic,6.69,564,5,1
611065,Bhaktapur,Premium,5.05,301,2,1
383434,Pokhara,Premium,1.19,19,3,0
348000,Lalitpur,Basic,3.68,525,2,0
175558,Dharan,Premium,1.57,439,4,1
867928,Butwal,Standard,8.22,435,4,1
512842,Dharan,Premium,3.83,337,5,1
905422,Biratnagar,Standard,4.09,37,3,1
374006,Bhaktapur,Basic,3.54,183,1,1
434910,Dharan,Premium,3.89,336,5,0
686533,Kathmandu,Premium,6.47,222,5,1
646128,Dharan,Basic,6.19,138,3,0
751578,Pokhara,Premium,9.18,287,4,1
726780,Biratnagar,Standard,3.73,461,1,1
348983,Biratnagar,Basic,7.37,81,0,1
463472,Pokhara,Standard,4.55,76,1,1
586585,Biratnagar,Basic,9.13,201,1,0
931495,Dharan,Basic,6.09,339,4,1
958521,Biratnagar,Premium,8.38,475,4,0
525561,Bhaktapur,Premium,2.05,164,0,1
935303,Dharan,Premium,8.48,479,1,0
573177,Bhaktapur,Standard,6.43,584,3,1
399870,Lalitpur,Premium,4.14,331,1,0
844200,Butwal,Premium,4.47,211,4,0
181237,Pokhara,Standard,7.41,108,1,0
681568,Butwal,Premium,8.16,209,0,0
986291,Dharan,Premium,4.56,60,5,1
804935,Butwal,Standard,0.16,207,5,0
203545,Kathmandu,Premium,5.88,270,4,0
398896,Butwal,Basic,6.19,322,0,0
744769,Bhaktapur,Standard,9.68,493,5,1
200359,Butwal,Basic,7.81,444,2,1
827599,Dharan,Standard,4.28,462,0,1
761188,Kathmandu,Standard,5.57,277,3,1
202851,Pokhara,Basic,5.89,250,2,1
665988,Lalitpur,Standard,8.92,166,1,1
528512,Lalitpur,Basic,5.68,333,4,0
461258,Kathmandu,Basic,5.76,144,5,0
610992,Bhaktapur,Premium,7.19,75,5,1
517986,Kathmandu,Standard,4.58,105,1,1
243550,Biratnagar,Standard,0.27,430,2,0
409058,Bhaktapur,Basic,6.53,230,5,1
282135,Lalitpur,Basic,6.32,406,2,1
993548,Biratnagar,Standard,4.81,296,2,1
248447,Pokhara,Standard,6.77,580,2,0
583341,Lalitpur,Premium,4.48,298,0,0
379897,Pokhara,Basic,9.36,240,0,1
933957,Lalitpur,Premium,3.21,59,5,0
324066,Butwal,Standard,1.74,562,3,1
942721,Pokhara,Basic,9.79,463,5,0
750133,Lalitpur,Basic,1.1,487,4,0
631887,Biratnagar,Standard,6.39,250,1,0
564855,Kathmandu,Basic,7.33,355,4,1
240917,Bhaktapur,Basic,0.72,589,2,0
986649,Pokhara,Standard,2.26,331,2,0
861807,Bhaktapur,Premium,7.95,205,4,0
455984,Butwal,Premium,8.23,566,4,1
453903,Kathmandu,Standard,7.71,205,3,0
256206,Lalitpur,Basic,7.46,174,1,1
806623,Kathmandu,Basic,9.31,277,3,1
650612,Pokhara,Premium,7.08,530,4,1
193963,Dharan,Premium,1.62,600,4,0
111845,Pokhara,Premium,1.32,225,3,0
862751,Lalitpur,Premium,5.12,339,4,1
911833,Kathmandu,Basic,2.44,250,5,1
137667,Bhaktapur,Standard,7.11,267,5,1
106037,Butwal,Premium,9.84,315,2,0
921482,Kathmandu,Basic,4.44,59,1,1
856712,Dharan,Basic,4.02,15,3,1
292898,Kathmandu,Premium,2.21,271,2,1
329513,Dharan,Basic,8.68,290,5,1
350636,Biratnagar,Basic,9.33,450,0,1
369813,Dharan,Standard,4.77,245,0,0
969219,Pokhara,Premium,0.86,150,5,1
597965,Bhaktapur,Standard,4.78,325,1,1
744040,Kathmandu,Basic,7.95,356,3,1
813505,Kathmandu,Standard,8.84,410,1,0
907349,Kathmandu,Premium,9.27,222,3,0
943750,Butwal,Basic,8.26,161,4,0
478220,Dharan,Premium,1.68,531,3,1
589575,Dharan,Premium,3.55,242,5,1
814350,Bhaktapur,Standard,4.82,221,3,1
488551,Pokhara,Basic,0.33,218,5,0
779876,Butwal,Basic,9.56,498,0,0
984965,Kathmandu,Standard,6.0,226,5,1
503795,Pokhara,Standard,8.87,409,1,0
639739,Bhaktapur,Premium,5.63,500,2,0
188012,Biratnagar,Basic,1.74,255,0,1
941262,Lalitpur,Standard,7.83,600,0,1
954590,Pokhara,Standard,0.48,427,3,1
599423,Lalitpur,Standard,3.59,499,5,1
607288,Kathmandu,Premium,0.37,289,5,0
473629,Butwal,Basic,9.85,72,1,1
138249,Biratnagar,Basic,0.63,405,2,0
344233,Kathmandu,Basic,4.31,137,1,1
240416,Bhaktapur,Premium,3.37,180,4,0
569252,Lalitpur,Basic,9.05,40,5,0
783254,Pokhara,Basic,8.44,285,3,1
147544,Lalitpur,Standard,1.66,528,5,0
248681,Lalitpur,Basic,4.1,125,0,0
875109,Butwal,Standard,2.86,176,0,0
379237,Pokhara,Basic,0.4,589,4,0
595199,Biratnagar,Standard,7.31,122,2,1
150566,Bhaktapur,Standard,6.39,452,2,1
380716,Lalitpur,Basic,4.2,167,5,1
129040,Biratnagar,Standard,4.99,249,2,1
196810,Biratnagar,Standard,8.37,478,3,1
123760,Lalitpur,Premium,1.37,286,2,1
214687,Dharan,Standard,4.33,410,0,0
258349,Kathmandu,Basic,5.28,170,4,0
486227,Bhaktapur,Standard,8.79,511,2,1
335841,Pokhara,Premium,5.34,50,2,1
997752,Lalitpur,Premium,0.66,583,1,1
747912,Biratnagar,Premium,8.18,512,5,0
270626,Dharan,Standard,5.0,93,0,1
117177,Kathmandu,Basic,2.94,72,4,0
323665,Butwal,Standard,8.96,449,4,0
188938,Pokhara,Standard,1.0,35,3,0
552506,Kathmandu,Premium,8.38,493,2,1
655075,Bhaktapur,Standard,8.46,251,5,0
851736,Kathmandu,Standard,0.33,413,0,0
509872,Lalitpur,Basic,2.7,323,1,1
918906,Kathmandu,Standard,2.15,409,5,1
583980,Pokhara,Premium,2.42,376,3,0
591936,Dharan,Premium,5.65,38,5,0
426914,Dharan,Premium,3.29,139,0,0
689623,Biratnagar,Basic,5.48,69,4,0
832662,Kathmandu,Basic,3.34,396,0,1
187499,Bhaktapur,Basic,1.98,528,0,1
624375,Butwal,Premium,4.78,288,1,1
389048,Bhaktapur,Premium,3.91,600,4,0
857971,Pokhara,Premium,7.99,88,0,0
505683,Dharan,Standard,0.57,560,5,0
695258,Butwal,Premium,5.86,382,1,1
843310,Butwal,Standard,9.35,12,4,1
924226,Butwal,Premium,6.56,86,1,1
985877,Biratnagar,Premium,4.84,174,1,0
230325,Dharan,Premium,3.0,155,1,0
863829,Biratnagar,Basic,2.38,18,3,0
319750,Kathmandu,Premium,7.51,445,5,1
391818,Dharan,Standard,5.51,54,2,1
378460,Pokhara,Premium,2.96,241,0,0
372054,Bhaktapur,Premium,3.34,367,4,0
405135,Kathmandu,Basic,9.59,436,4,0
756659,Bhaktapur,Premium,5.2,280,0,1
146217,Lalitpur,Premium,7.62,309,1,1
698953,Butwal,Premium,1.47,157,0,1
753358,Bhaktapur,Premium,2.05,37,2,0
691555,Pokhara,Premium,5.92,281,5,1
181975,Lalitpur,Premium,5.66,369,5,0
902288,Pokhara,Standard,9.74,66,4,1
809276,Lalitpur,Premium,1.28,88,5,1
500243,Kathmandu,Premium,1.9,125,4,1
251350,Lalitpur,Basic,8.0,248,1,0
386887,Biratnagar,Standard,0.61,522,5,1
784053,Pokhara,Premium,6.35,466,5,0
242051,Bhaktapur,Premium,0.5,561,2,0
413465,Butwal,Basic,0.29,109,3,1
295556,Lalitpur,Premium,9.79,238,3,1
224344,Lalitpur,Basic,6.49,398,4,1
832340,Pokhara,Premium,0.89,204,1,1
131743,Biratnagar,Basic,1.43,407,0,0
389617,Pokhara,Basic,0.46,237,5,1
776937,Butwal,Standard,0.75,503,0,1
812912,Pokhara,Premium,1.06,521,2,1
903609,Butwal,Premium,4.06,348,3,1
184841,Butwal,Standard,7.11,491,2,1
891886,Pokhara,Standard,6.01,88,2,0
144331,Butwal,Premium,8.98,552,2,1
555904,Lalitpur,Standard,3.85,41,5,1
569635,Kathmandu,Premium,8.01,119,5,1
392509,Pokhara,Premium,0.61,81,1,0
808725,Butwal,Basic,8.63,57,2,0
870130,Pokhara,Premium,0.69,137,1,1
957817,Butwal,Premium,4.88,549,0,0
538325,Dharan,Premium,1.12,540,1,1
320026,Pokhara,Basic,9.52,324,2,0
484403,Butwal,Premium,6.79,174,0,0
322914,Pokhara,Premium,8.29,505,5,1
163803,Butwal,Standard,0.77,362,5,1
170774,Biratnagar,Basic,3.21,393,1,1
281786,Bhaktapur,Standard,4.73,239,4,0
742148,Biratnagar,Premium,5.18,43,4,0
473105,Pokhara,Premium,3.82,560,5,0
213344,Kathmandu,Basic,9.86,80,1,1
256121,Lalitpur,Premium,3.29,119,4,0
804643,Kathmandu,Premium,5.95,279,2,1
708965,Butwal,Premium,3.11,66,3,1
995720,Dharan,Premium,6.68,472,4,1
667635,Biratnagar,Premium,3.73,289,3,0
263108,Bhaktapur,Standard,7.31,259,0,0
627500,Dharan,Standard,2.9,289,1,0
241313,Butwal,Basic,5.11,379,3,1
922491,Pokhara,Premium,7.59,326,0,0
780638,Pokhara,Basic,0.44,144,3,1
329622,Kathmandu,Basic,5.88,24,1,0
467732,Pokhara,Basic,4.13,299,2,1
411424,Kathmandu,Premium,5.5,112,1,0
119242,Butwal,Standard,5.88,198,5,0
237740,Lalitpur,Premium,6.97,542,2,0
505531,Biratnagar,Standard,2.88,119,0,0
837484,Bhaktapur,Basic,8.04,124,0,0
694855,Lalitpur,Basic,5.92,365,4,1
149507,Biratnagar,Basic,0.74,391,3,0
321326,Bhaktapur,Standard,8.51,169,2,1
693201,Biratnagar,Premium,0.65,377,3,1
507185,Biratnagar,Standard,5.73,349,4,0
312634,Kathmandu,Basic,3.8,262,1,1
420987,Kathmandu,Basic,3.64,597,1,0
408095,Dharan,Basic,7.0,526,4,0
959126,Kathmandu,Basic,8.21,280,2,1
824625,Biratnagar,Standard,3.99,510,0,0
410440,Pokhara,Premium,0.42,379,1,1
103297,Pokhara,Basic,2.2,599,0,1
965736,Butwal,Basic,6.39,16,5,1
345815,Biratnagar,Premium,4.95,86,1,1
261735,Pokhara,Basic,9.44,448,3,0
652460,Pokhara,Basic,9.42,267,4,1
947081,Bhaktapur,Premium,3.43,376,1,1
473557,Lalitpur,Standard,4.56,487,5,0
971806,Dharan,Premium,8.52,179,5,1
668044,Lalitpur,Basic,0.66,530,5,1
116820,Lalitpur,Basic,0.55,418,3,0
267784,Kathmandu,Standard,9.79,162,4,0
549674,Biratnagar,Standard,7.18,511,2,1
713016,Bhaktapur,Premium,1.81,542,3,1
792722,Butwal,Basic,5.41,593,3,0
766782,Kathmandu,Premium,9.87,552,4,1
682120,Dharan,Basic,2.71,514,4,1
942120,Pokhara,Premium,8.08,332,1,0
545750,Kathmandu,Standard,2.38,306,3,1
592954,Dharan,Basic,1.62,316,2,0
130721,Lalitpur,Basic,9.62,434,5,1
372564,Biratnagar,Premium,1.02,578,3,1
516959,Kathmandu,Standard,1.93,332,5,0
372066,Kathmandu,Premium,7.17,403,3,1
819214,Bhaktapur,Basic,3.28,526,0,0
962018,Biratnagar,Basic,2.08,476,3,0
644625,Biratnagar,Premium,7.04,539,3,1
770649,Dharan,Basic,7.35,496,1,0
788460,Dharan,Premium,6.12,223,2,1
575724,Kathmandu,Basic,2.91,591,4,1
399381,Biratnagar,Standard,1.3,594,3,0
611355,Pokhara,Premium,3.74,475,3,1
340432,Kathmandu,Premium,3.08,301,5,1
842857,Biratnagar,Premium,7.11,198,3,1
125602,Kathmandu,Premium,9.55,44,5,0
102526,Lalitpur,Premium,5.28,540,5,0
964283,Lalitpur,Premium,8.07,25,5,0
522206,Pokhara,Premium,1.46,57,3,1
454035,Lalitpur,Basic,9.28,227,3,1
101679,Bhaktapur,Standard,1.06,412,3,0
352727,Pokhara,Standard,3.82,188,3,1
529549,Bhaktapur,Premium,2.17,153,3,0
769495,Butwal,Basic,3.03,257,2,1
673199,Dharan,Premium,1.13,524,2,1
953743,Kathmandu,Premium,3.03,344,0,1
521215,Lalitpur,Basic,9.16,144,0,0
368063,Butwal,Basic,3.77,330,4,1
966085,Biratnagar,Basic,1.88,398,0,1
708000,Pokhara,Basic,8.79,116,2,0
620598,Lalitpur,Basic,9.43,375,4,0
859305,Kathmandu,Premium,0.53,239,2,1
719650,Biratnagar,Premium,8.85,277,3,0
302468,Lalitpur,Standard,8.42,576,4,0
587556,Lalitpur,Premium,8.37,212,2,0
120328,Dharan,Basic,3.25,545,5,0
127449,Pokhara,Premium,3.38,514,4,1
431960,Butwal,Basic,1.02,142,0,1
879544,Biratnagar,Premium,1.81,147,5,1
782104,Kathmandu,Premium,4.67,379,3,0
589482,Dharan,Premium,3.32,596,0,0
293735,Pokhara,Standard,7.59,400,4,1
474853,Biratnagar,Premium,6.86,574,3,1
469469,Pokhara,Premium,4.55,486,5,1
613246,Kathmandu,Basic,5.59,332,4,1
219443,Dharan,Basic,9.74,103,1,1
426425,Lalitpur,Premium,3.09,153,2,1
277055,Butwal,Premium,7.1,473,5,1
113613,Pokhara,Standard,0.62,391,5,0
814322,Pokhara,Basic,0.18,124,4,0
193924,Kathmandu,Standard,6.96,411,3,0
483469,Butwal,Premium,8.28,407,4,1
154230,Lalitpur,Basic,9.24,287,1,1
194764,Biratnagar,Basic,7.6,176,1,1
418898,Bhaktapur,Basic,5.86,386,0,1
882252,Pokhara,Standard,6.96,193,2,1
485949,Biratnagar,Basic,0.33,36,5,1
635433,Bhaktapur,Standard,1.02,360,0,1
159013,Pokhara,Standard,5.64,104,1,1
748839,Pokhara,Basic,1.34,531,0,0
793580,Biratnagar,Standard,0.62,94,1,0
716746,Lalitpur,Standard,3.72,523,0,0
205188,Butwal,Basic,0.49,278,4,0
366574,Biratnagar,Basic,4.75,299,5,1
368944,Bhaktapur,Basic,8.71,217,4,0
200845,Kathmandu,Basic,5.15,231,0,0
374674,Pokhara,Basic,2.59,148,1,0
931206,Bhaktapur,Premium,8.82,10,4,0
530220,Butwal,Premium,7.84,24,0,0
741543,Butwal,Basic,2.4,380,1,1
182302,Biratnagar,Standard,7.18,131,3,1
295967,Lalitpur,Standard,2.55,595,1,1
960834,Biratnagar,Standard,0.99,492,5,1
320855,Bhaktapur,Basic,0.9,342,1,0
398474,Bhaktapur,Basic,5.59,41,4,1
937112,Biratnagar,Premium,1.9,79,0,1
792896,Butwal,Premium,8.88,296,4,1
328351,Lalitpur,Standard,9.43,236,1,1
325404,Lalitpur,Standard,0.93,54,0,0
443849,Butwal,Basic,8.55,244,3,0
838790,Bhaktapur,Standard,6.99,505,0,0
281311,Lalitpur,Basic,7.59,452,4,0
101932,Bhaktapur,Premium,4.29,278,5,0
859307,Bhaktapur,Standard,5.84,456,0,1
474908,Pokhara,Standard,2.65,51,1,1
558694,Biratnagar,Premium,6.01,121,2,0
625500,Bhaktapur,Standard,0.95,153,4,0
279812,Pokhara,Standard,2.58,101,1,1
315507,Pokhara,Basic,9.18,191,5,1
680861,Biratnagar,Basic,8.05,442,4,1
569569,Kathmandu,Premium,6.34,222,0,0
472362,Biratnagar,Basic,8.5,206,1,0
932748,Butwal,Standard,9.81,559,1,1
207291,Bhaktapur,Standard,7.83,418,5,0
661713,Dharan,Standard,2.85,188,5,1
408179,Butwal,Basic,7.55,189,3,0
717475,Butwal,Basic,0.73,210,3,1
609861,Dharan,Basic,5.09,34,0,0
256009,Lalitpur,Standard,6.55,29,2,1
454734,Lalitpur,Standard,4.77,460,0,1
910984,Lalitpur,Premium,8.61,280,3,0
252593,Biratnagar,Standard,8.24,51,5,1
465215,Kathmandu,Basic,4.41,234,0,0
517303,Lalitpur,Premium,2.86,162,1,1
887371,Lalitpur,Standard,8.02,498,3,0
440385,Pokhara,Basic,9.93,405,1,0
934195,Bhaktapur,Basic,3.45,152,4,0
453530,Lalitpur,Standard,3.47,138,0,0
527818,Bhaktapur,Premium,3.68,457,2,0
467254,Lalitpur,Basic,5.19,162,4,0
729943,Kathmandu,Premium,5.77,422,4,0
880521,Lalitpur,Standard,4.72,42,1,0
214999,Lalitpur,Standard,5.27,265,0,1
410795,Biratnagar,Standard,8.81,173,2,1
712154,Dharan,Premium,3.67,25,0,1
414485,Kathmandu,Basic,4.58,266,1,0
370324,Bhaktapur,Basic,9.53,524,2,1
397476,Butwal,Basic,8.66,434,0,1
261625,Pokhara,Premium,8.69,555,2,0
481783,Lalitpur,Basic,6.96,260,5,1
964252,Lalitpur,Basic,5.49,198,0,1
873961,Dharan,Premium,6.82,53,2,1
519204,Kathmandu,Premium,7.21,51,4,0
793657,Dharan,Standard,6.67,599,4,1
686535,Biratnagar,Standard,2.59,258,0,1
766020,Butwal,Basic,2.01,314,0,1
257640,Pokhara,Basic,4.55,364,3,0
115518,Lalitpur,Standard,8.89,60,1,1
140513,Dharan,Premium,9.09,565,2,1
462028,Biratnagar,Basic,2.53,155,4,1
551872,Biratnagar,Premium,6.85,455,4,0
685066,Butwal,Standard,8.17,513,3,0
862354,Kathmandu,Premium,5.19,232,4,0
278102,Pokhara,Standard,0.26,251,1,0
374183,Butwal,Basic,2.05,240,1,0
354690,Dharan,Standard,4.56,161,3,1
789814,Biratnagar,Premium,6.83,491,1,0
183327,Lalitpur,Standard,8.2,20,0,1
389035,Dharan,Standard,5.23,206,4,1
144492,Biratnagar,Premium,4.04,585,1,1
983247,Lalitpur,Premium,3.12,579,0,1
314802,Kathmandu,Basic,6.6,121,5,0
999132,Bhaktapur,Premium,7.37,529,2,0
789787,Kathmandu,Standard,1.49,470,5,1
273701,Kathmandu,Basic,5.26,464,4,1
981040,Butwal,Basic,8.69,491,0,0
959617,Lalitpur,Standard,8.84,109,5,0
843099,Biratnagar,Premium,1.73,570,1,0
573533,Pokhara,Premium,4.59,363,4,0
852928,Kathmandu,Standard,3.98,546,4,1
737872,Bhaktapur,Premium,8.2,245,5,1
607856,Dharan,Standard,3.76,86,1,0
616424,Biratnagar,Basic,5.56,165,5,1
281095,Butwal,Basic,4.93,46,5,0
825574,Biratnagar,Premium,4.95,294,2,1
587773,Kathmandu,Standard,4.47,453,3,1
425777,Biratnagar,Standard,0.56,571,3,1
443004,Lalitpur,Standard,5.48,360,2,1
973937,Lalitpur,Premium,5.59,406,5,1
639891,Dharan,Premium,5.13,94,4,1
829511,Dharan,Premium,5.61,407,2,1
814286,Lalitpur,Standard,7.73,220,5,0
948048,Dharan,Premium,3.42,283,4,0
770220,Dharan,Premium,8.27,405,1,0
237771,Biratnagar,Premium,6.03,125,5,1
601886,Butwal,Standard,2.07,274,3,0
414980,Butwal,Premium,6.79,328,2,0
232710,Dharan,Basic,1.56,174,5,1
845957,Biratnagar,Basic,8.83,560,0,0
581694,Biratnagar,Basic,7.44,271,0,1
206897,Butwal,Standard,8.6,266,5,0
429614,Bhaktapur,Basic,6.23,366,4,1
618317,Dharan,Standard,9.48,345,2,1
508105,Kathmandu,Premium,7.71,365,1,0
329057,Lalitpur,Standard,9.13,595,3,1
893159,Kathmandu,Standard,8.7,209,4,0
816276,Pokhara,Standard,7.4,175,1,1
743728,Biratnagar,Premium,4.24,179,2,0
602153,Lalitpur,Basic,4.95,361,0,0
902275,Bhaktapur,Premium,1.1,144,3,1
836934,Butwal,Premium,9.89,488,2,1
713763,Lalitpur,Basic,6.64,172,5,1
490784,Biratnagar,Premium,3.59,73,3,1
521233,Butwal,Basic,8.84,328,0,0
352345,Lalitpur,Premium,1.02,553,1,0
971989,Pokhara,Standard,6.13,51,2,1
905266,Pokhara,Basic,9.9,227,3,1
439196,Butwal,Premium,6.58,361,3,0
912503,Kathmandu,Basic,3.36,67,2,1
191637,Kathmandu,Basic,3.4,209,0,1
367093,Butwal,Standard,9.28,310,0,1
142819,Lalitpur,Premium,8.6,575,3,0
303490,Butwal,Standard,3.76,432,3,1
455484,Biratnagar,Basic,8.61,91,1,0
430032,Kathmandu,Basic,5.91,78,2,0
153720,Butwal,Standard,1.73,34,4,0
807928,Pokhara,Premium,4.87,543,3,1
835957,Biratnagar,Basic,2.36,261,2,1
514803,Bhaktapur,Standard,1.85,96,5,1
438049,Bhaktapur,Standard,8.36,434,3,0
886233,Biratnagar,Basic,9.08,285,4,0
413389,Butwal,Premium,8.48,244,5,0
820402,Pokhara,Premium,5.42,550,0,1
719666,Pokhara,Standard,1.95,91,2,1
436713,Butwal,Standard,6.71,33,1,0
806253,Bhaktapur,Basic,6.32,318,1,1
471389,Bhaktapur,Standard,1.11,67,5,1
418331,Kathmandu,Basic,5.12,403,4,1
168064,Biratnagar,Premium,6.94,128,1,0
203466,Dharan,Premium,7.93,277,2,1
615431,Kathmandu,Standard,1.33,414,4,0
131921,Bhaktapur,Premium,7.68,42,5,0
238294,Dharan,Premium,4.12,322,1,0
938415,Kathmandu,Standard,3.45,154,3,1
484787,Pokhara,Standard,2.98,71,3,0
713093,Butwal,Premium,3.6,447,0,0
389469,Pokhara,Standard,3.03,534,4,1
576774,Kathmandu,Premium,1.33,435,0,1
956450,Bhaktapur,Basic,9.43,281,0,1
390329,Lalitpur,Standard,4.74,568,4,1
583319,Kathmandu,Standard,0.67,188,5,1
739535,Pokhara,Premium,1.81,393,2,1
621962,Pokhara,Standard,2.86,421,4,1
269738,Pokhara,Standard,9.88,145,2,0
166347,Kathmandu,Premium,1.85,370,2,1
110725,Butwal,Premium,6.63,559,5,0
502476,Bhaktapur,Basic,8.89,452,3,1
175962,Lalitpur,Premium,5.06,598,1,0
205239,Lalitpur,Basic,3.94,182,2,1
566931,Kathmandu,Basic,9.26,116,5,0
828607,Pokhara,Basic,8.41,191,2,1
403307,Pokhara,Premium,2.74,392,5,1
549959,Dharan,Premium,3.2,266,3,0
613454,Bhaktapur,Premium,3.47,336,4,1
617092,Biratnagar,Standard,0.36,314,5,1
134055,Dharan,Basic,3.46,135,2,0
978917,Dharan,Premium,4.24,281,0,0
624181,Bhaktapur,Standard,8.09,393,4,1
992839,Lalitpur,Basic,4.23,213,5,1
692957,Bhaktapur,Basic,7.37,390,4,1
983974,Lalitpur,Basic,2.67,221,0,1
217712,Biratnagar,Premium,6.44,530,1,1
139348,Lalitpur,Basic,6.68,479,1,0
754467,Biratnagar,Basic,5.46,275,2,0
203104,Dharan,Basic,8.85,154,5,1
162068,Pokhara,Standard,6.32,347,0,1
680326,Biratnagar,Premium,9.28,61,1,1
416910,Biratnagar,Premium,4.5,401,4,0
668625,Lalitpur,Standard,9.84,134,4,1
600884,Pokhara,Standard,2.67,368,2,0
231514,Dharan,Basic,1.38,575,0,1
543741,Dharan,Standard,1.73,334,0,1
687456,Lalitpur,Premium,3.86,40,5,1
623347,Pokhara,Basic,4.71,134,5,1
637156,Bhaktapur,Premium,8.47,30,4,1
278404,Butwal,Basic,6.13,24,1,0
602637,Kathmandu,Standard,8.73,50,4,0
473591,Butwal,Premium,5.44,450,2,0
346787,Biratnagar,Standard,4.39,587,0,1
